YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CARRIER_CD,CRS_DEP_TM,DEP_DELAY,DEP_DELAY_15,CRS_ARR_TM,ARR_DELAY,ARR_DELAY_15,CANCELLED,ORIGIN_AIRPORT_CD,DEST_AIRPORT_CD
2013,6,16,7,WN,1230,-1,0,1330,-9,0,0,HOU,DAL
2013,6,16,7,WN,1330,3,0,1430,-1,0,0,HOU,DAL
2013,6,16,7,WN,1400,7,0,1455,6,0,0,HOU,DAL
2013,6,16,7,WN,1430,0,0,1525,-1,0,0,HOU,DAL
2013,6,16,7,WN,1500,0,0,1600,-2,0,0,HOU,DAL
2013,6,16,7,WN,1530,1,0,1630,-3,0,0,HOU,DAL
2013,6,16,7,WN,1600,1,0,1655,-3,0,0,HOU,DAL
2013,6,16,7,WN,1630,-4,0,1730,-7,0,0,HOU,DAL
2013,6,16,7,WN,1700,13,0,1800,6,0,0,HOU,DAL
2013,6,16,7,WN,1730,0,0,1825,0,0,0,HOU,DAL
2013,6,16,7,WN,1830,1,0,1925,0,0,0,HOU,DAL
2013,6,16,7,WN,1900,6,0,2000,2,0,0,HOU,DAL
2013,6,16,7,WN,2000,48,1,2055,47,1,0,HOU,DAL
2013,6,16,7,WN,2100,28,1,2155,32,1,0,HOU,DAL
2013,6,16,7,WN,900,1,0,1000,-3,0,0,HOU,DAL
2013,6,16,7,WN,1030,,,1125,,1,1,HOU,DAL
2013,6,16,7,WN,1800,2,0,1900,-5,0,0,HOU,DAL
2013,6,16,7,WN,1035,1,0,1155,4,0,0,HOU,DEN
2013,6,16,7,WN,1405,1,0,1525,12,0,0,HOU,DEN
2013,6,16,7,WN,2105,17,1,2225,20,1,0,HOU,DEN
2013,6,16,7,WN,1725,-4,0,1855,-9,0,0,HOU,DEN
2013,6,16,7,WN,2055,19,1,2220,28,1,0,STL,OKC
2013,6,16,7,WN,1555,-6,0,1705,-10,0,0,STL,OMA
2013,6,16,7,WN,755,-7,0,905,-5,0,0,STL,OMA
2013,6,16,7,WN,2025,7,0,2135,3,0,0,STL,OMA
2013,6,16,7,WN,1910,5,0,2220,-1,0,0,STL,PHL
2013,6,16,7,WN,1000,-3,0,1310,-9,0,0,STL,PHL
2013,6,16,7,WN,1950,-2,0,2100,3,0,0,STL,PHX
2013,6,16,7,WN,1005,0,0,1115,6,0,0,STL,PHX
2013,6,16,7,WN,1235,9,0,1340,15,1,0,STL,PHX
2013,6,16,7,WN,1910,1,0,2155,-5,0,0,STL,RDU
2013,6,16,7,WN,940,-6,0,1225,-13,0,0,STL,RDU
2013,6,16,7,WN,1345,-1,0,1710,-1,0,0,STL,RSW
2013,6,16,7,WN,1825,-4,0,2015,0,0,0,STL,SAN
2013,6,16,7,WN,1135,0,0,1340,-1,0,0,STL,SAT
2013,6,16,7,WN,2055,2,0,2300,6,0,0,STL,SAT
2013,6,16,7,WN,1910,2,0,2105,-3,0,0,STL,SDF
2013,6,16,7,WN,835,-1,0,1035,-7,0,0,STL,SDF
2013,6,16,7,WN,1710,-2,0,1925,-8,0,0,STL,SEA
2013,6,16,7,WN,2025,17,1,2340,1,0,0,STL,TPA
2013,6,16,7,WN,850,-4,0,1205,-13,0,0,STL,TPA
2013,6,16,7,WN,1205,-2,0,1330,-10,0,0,TPA,AUS
2013,6,16,7,WN,1830,13,0,2125,3,0,0,TPA,BDL
2013,6,16,7,WN,1055,-2,0,1345,-13,0,0,TPA,BDL
2013,6,16,7,WN,1850,7,0,1935,8,0,0,TPA,BNA
2013,6,16,7,WN,1115,-4,0,1200,2,0,0,TPA,BNA
2013,6,16,7,WN,1420,66,1,1510,57,1,0,TPA,BNA
2013,6,16,7,WN,915,0,0,1000,0,0,0,TPA,BNA
2013,6,16,7,WN,2045,-3,0,2320,-5,0,0,TPA,BUF
2013,6,16,7,WN,1835,2,0,2055,22,1,0,TPA,BWI
2013,6,16,7,WN,640,-1,0,900,-17,0,0,TPA,BWI
2013,6,16,7,WN,1710,7,0,1925,10,0,0,TPA,CMH
2013,6,16,7,WN,1735,1,0,1925,1,0,0,TPA,DEN
2013,6,16,7,WN,920,-1,0,1105,-2,0,0,TPA,DEN
2013,6,16,7,WN,2030,17,1,2125,11,0,0,TPA,FLL
2013,6,16,7,WN,1600,-6,0,1705,-21,0,0,TPA,FLL
2013,6,16,7,WN,1100,-2,0,1200,-11,0,0,TPA,FLL
2013,6,16,7,WN,1250,-2,0,1345,-10,0,0,TPA,FLL
2013,6,16,7,WN,1825,32,1,1935,35,1,0,TPA,HOU
2013,6,16,7,WN,715,5,0,825,-3,0,0,TPA,HOU
2013,6,16,7,WN,1425,1,0,1545,-10,0,0,TPA,HOU
2013,6,16,7,WN,1535,9,0,1755,-1,0,0,TPA,IND
2013,6,16,7,WN,1650,3,0,1830,-3,0,0,TPA,LAS
2013,6,16,7,WN,605,-1,0,740,11,0,0,TPA,LAS
2013,6,16,7,WN,1820,17,1,2005,3,0,0,TPA,MCI
2013,6,16,7,WN,1000,1,0,1145,-1,0,0,TPA,MCI
2013,6,16,7,WN,650,-1,0,825,-3,0,0,TPA,MDW
2013,6,16,7,WN,1735,14,0,1915,14,0,0,TPA,MDW
2013,6,16,7,WN,1205,-1,0,1350,-14,0,0,TPA,MDW
2013,6,16,7,WN,1945,85,1,2120,82,1,0,TPA,MDW
2013,6,16,7,WN,1145,-1,0,1330,-12,0,0,TPA,MKE
2013,6,16,7,WN,1530,20,1,1605,23,1,0,TPA,MSY
2013,6,16,7,WN,1850,23,1,1915,29,1,0,TPA,MSY
2013,6,16,7,WN,840,3,0,910,-11,0,0,TPA,MSY
2013,6,16,7,WN,1110,2,0,1140,-9,0,0,TPA,MSY
2013,6,16,7,WN,1445,-2,0,1725,-15,0,0,TPA,PHL
2013,6,16,7,WN,1915,11,0,2025,23,1,0,TPA,PHX
2013,6,16,7,WN,1435,-9,0,1655,-11,0,0,TPA,PIT
2013,6,16,7,WN,1000,0,0,1255,0,0,0,TPA,PVD
2013,6,16,7,WN,2105,156,1,2355,153,1,0,TPA,PVD
2013,6,16,7,WN,715,-4,0,900,-12,0,0,TPA,RDU
2013,6,16,7,WN,1650,1,0,1835,1,0,0,TPA,RDU
2013,6,16,7,WN,1515,1,0,1650,4,0,0,TPA,SAT
2013,6,16,7,WN,945,-3,0,1145,-5,0,0,TPA,SDF
2013,6,16,7,WN,1655,84,1,1950,76,1,0,TPA,SJU
2013,6,16,7,WN,1045,2,0,1200,0,0,0,TPA,STL
2013,6,16,7,WN,1455,10,0,1615,2,0,0,TPA,STL
2013,6,16,7,WN,655,-2,0,940,-8,0,0,TUS,DEN
2013,6,16,7,WN,1535,-4,0,1825,-16,0,0,TUS,DEN
2013,6,16,7,WN,600,-3,0,710,3,0,0,TUS,LAS
2013,6,16,7,WN,1850,56,1,2005,57,1,0,TUS,LAS
2013,6,16,7,WN,1040,6,0,1155,0,0,0,TUS,LAS
2013,6,16,7,WN,1435,19,1,1555,13,0,0,TUS,LAS
2013,6,16,7,WN,1115,-4,0,1250,-8,0,0,TUS,LAX
2013,6,16,7,WN,645,-1,0,815,10,0,0,TUS,LAX
2013,6,16,7,WN,1610,-2,0,1740,3,0,0,TUS,LAX
2013,6,16,7,WN,1350,-1,0,1910,-17,0,0,TUS,MDW
2013,6,16,7,WN,715,-6,0,1230,-20,0,0,TUS,MDW
2013,6,16,7,WN,1940,168,1,2050,166,1,0,TUS,SAN
2013,6,16,7,WN,930,48,1,1050,44,1,0,TUS,SAN
2013,6,16,7,WN,1255,-6,0,1405,-3,0,0,TUS,SAN
2013,6,17,1,WN,530,-3,0,1115,-26,0,0,ABQ,BWI
2013,6,17,1,WN,1315,18,1,1900,-6,0,0,ABQ,BWI
2013,6,17,1,WN,1115,6,0,1355,0,0,0,ABQ,DAL
2013,6,17,1,WN,1335,2,0,1620,-6,0,0,ABQ,DAL
2013,6,17,1,WN,1005,18,1,1245,23,1,0,ABQ,DAL
2013,6,17,1,WN,1620,5,0,1905,1,0,0,ABQ,DAL
2013,6,17,1,WN,1940,10,0,2215,17,1,0,ABQ,DAL
2013,6,17,1,WN,645,0,0,925,30,1,0,ABQ,DAL
2013,6,17,1,WN,2020,44,1,2255,41,1,0,ABQ,DAL
2013,6,17,1,WN,1830,-1,0,2110,3,0,0,ABQ,DAL
2013,6,17,1,WN,815,0,0,930,-5,0,0,ABQ,DEN
2013,6,17,1,WN,1545,11,0,1700,6,0,0,ABQ,DEN
2013,6,17,1,WN,1215,6,0,1330,3,0,0,ABQ,DEN
2013,6,17,1,WN,645,0,0,950,-9,0,0,ABQ,HOU
2013,6,17,1,WN,2030,76,1,2330,66,1,0,ABQ,HOU
2013,6,17,1,WN,1125,15,1,1430,0,0,0,ABQ,HOU
2013,6,17,1,WN,1445,2,0,1520,-6,0,0,ABQ,LAS
2013,6,17,1,WN,640,-1,0,710,-3,0,0,ABQ,LAS
2013,6,17,1,WN,2110,0,0,2140,1,0,0,ABQ,LAS
2013,6,17,1,WN,1010,-5,0,1040,-7,0,0,ABQ,LAS
2013,6,17,1,WN,1810,75,1,1845,64,1,0,ABQ,LAS
2013,6,17,1,WN,1625,-2,0,1655,-9,0,0,ABQ,LAS
2013,6,17,1,WN,1015,-2,0,1115,-10,0,0,ABQ,LAX
2013,6,17,1,WN,920,19,1,1020,21,1,0,ABQ,LAX
2013,6,17,1,WN,1850,-1,0,1955,-4,0,0,ABQ,LAX
2013,6,17,1,WN,1450,31,1,1545,30,1,0,ABQ,LAX
2013,6,17,1,WN,1415,17,1,1710,2,0,0,ABQ,MCI
2013,6,17,1,WN,1250,9,0,1825,-2,0,0,ABQ,MCO
2013,6,17,1,WN,1645,65,1,2030,65,1,0,ABQ,MDW
2013,6,17,1,WN,845,-4,0,1230,-26,0,0,ABQ,MDW
2013,6,17,1,WN,1220,51,1,1340,48,1,0,ABQ,OAK
2013,6,17,1,WN,2010,39,1,2135,42,1,0,ABQ,OAK
2013,6,17,1,WN,710,-3,0,830,1,0,0,ABQ,OAK
2013,6,17,1,WN,1215,0,0,1400,-4,0,0,ABQ,PDX
2013,6,17,1,WN,1440,66,1,1450,63,1,0,ABQ,PHX
2013,6,17,1,WN,715,-3,0,725,-7,0,0,ABQ,PHX
2013,6,17,1,WN,920,7,0,940,8,0,0,ABQ,PHX
2013,6,17,1,WN,2040,7,0,2050,5,0,0,ABQ,PHX
2013,6,17,1,WN,1145,14,0,1155,16,1,0,ABQ,PHX
2013,6,17,1,WN,625,0,0,635,-5,0,0,ABQ,PHX
2013,6,17,1,WN,1805,83,1,1830,65,1,0,ABQ,PHX
2013,6,17,1,WN,1230,23,1,1245,17,1,0,ABQ,PHX
2013,6,17,1,WN,1820,56,1,1905,47,1,0,ABQ,SAN
2013,6,17,1,WN,1110,-5,0,1155,-3,0,0,ABQ,SAN
2013,6,17,1,WN,900,24,1,950,18,1,0,ABQ,SAN
2013,6,17,1,WN,2005,55,1,2200,51,1,0,ABQ,SEA
2013,6,17,1,WN,920,7,0,1120,-5,0,0,ABQ,SEA
2013,6,17,1,WN,950,2,0,1110,2,0,0,ATL,AUS
2013,6,17,1,WN,1745,139,1,1900,154,1,0,ATL,AUS
2013,6,17,1,WN,1210,-2,0,1355,-7,0,0,ATL,BWI
2013,6,17,1,WN,1540,23,1,1735,31,1,0,ATL,BWI
2013,6,17,1,WN,855,0,0,1045,-1,0,0,ATL,BWI
2013,6,17,1,WN,1935,121,1,2140,105,1,0,ATL,BWI
2013,6,17,1,WN,710,-1,0,900,-11,0,0,ATL,BWI
2013,6,17,1,WN,1820,101,1,1925,109,1,0,ATL,DEN
2013,6,17,1,WN,640,34,1,750,73,1,0,ATL,DEN
2013,6,17,1,WN,610,-1,0,710,-4,0,0,ATL,HOU
2013,6,17,1,WN,1250,7,0,1400,-11,0,0,ATL,HOU
2013,6,17,1,WN,1925,128,1,2035,112,1,0,ATL,HOU
2013,6,17,1,WN,1725,119,1,1835,124,1,0,ATL,LAS
2013,6,17,1,WN,1455,101,1,1605,120,1,0,ATL,LAS
2013,6,17,1,WN,1445,18,1,1620,35,1,0,ATL,LAX
2013,6,17,1,WN,1450,0,0,1625,-3,0,0,ATL,MCO
2013,6,17,1,WN,1950,183,1,2050,183,1,0,ATL,MDW
2013,6,17,1,WN,1730,103,1,1825,95,1,0,ATL,MDW
2013,6,17,1,WN,600,-3,0,650,-5,0,0,ATL,MDW
2013,6,17,1,WN,1215,-3,0,1310,-12,0,0,ATL,MDW
2013,6,17,1,WN,1600,0,0,1750,-16,0,0,ATL,ORF
2013,6,17,1,WN,1120,2,0,1315,-20,0,0,ATL,ORF
2013,6,17,1,WN,2135,149,1,2325,129,1,0,ATL,ORF
2013,6,17,1,WN,1635,166,1,1735,187,1,0,ATL,PHX
2013,6,17,1,WN,705,22,1,800,34,1,0,ATL,PHX
2013,6,17,1,WN,1605,1,0,1740,-2,0,0,ATL,SDF
2013,6,17,1,WN,840,0,0,1020,-26,0,0,ATL,SDF
2013,6,17,1,WN,2125,148,1,2300,134,1,0,ATL,SDF
2013,6,17,1,WN,1155,2,0,1415,9,0,0,ATL,SEA
2013,6,17,1,WN,1050,79,1,1305,91,1,0,ATL,SFO
2013,6,17,1,WN,1335,30,1,1655,82,1,0,AUS,ATL
2013,6,17,1,WN,820,9,0,1130,6,0,0,AUS,ATL
2013,6,17,1,WN,1835,12,0,2040,-6,0,0,AUS,BNA
2013,6,17,1,WN,700,61,1,905,53,1,0,AUS,BNA
2013,6,17,1,WN,540,0,0,955,-25,0,0,AUS,BWI
2013,6,17,1,WN,1825,-5,0,2235,-22,0,0,AUS,BWI
2013,6,17,1,WN,1140,20,1,1600,1,0,0,AUS,BWI
2013,6,17,1,WN,1530,7,0,1630,6,0,0,AUS,DAL
2013,6,17,1,WN,1135,5,0,1235,9,0,0,AUS,DAL
2013,6,17,1,WN,1805,43,1,1905,31,1,0,AUS,DAL
2013,6,17,1,WN,1225,-6,0,1320,-4,0,0,AUS,DAL
2013,6,17,1,WN,1055,18,1,1150,26,1,0,AUS,DAL
2013,6,17,1,WN,1330,5,0,1425,1,0,0,AUS,DAL
2013,6,17,1,WN,1940,136,1,2035,130,1,0,AUS,DAL
2013,6,17,1,WN,1010,57,1,1105,73,1,0,AUS,DAL
2013,6,17,1,WN,1720,-1,0,1815,-6,0,0,AUS,DAL
2013,6,17,1,WN,2105,18,1,2200,12,0,0,AUS,DAL
2013,6,17,1,WN,725,144,1,820,147,1,0,AUS,DAL
2013,6,17,1,WN,605,3,0,700,0,0,0,AUS,DAL
2013,6,17,1,WN,1240,-3,0,1655,-3,0,0,AUS,DCA
2013,6,17,1,WN,640,-2,0,745,-5,0,0,AUS,DEN
2013,6,17,1,WN,1530,10,0,1635,9,0,0,AUS,DEN
2013,6,17,1,WN,1905,32,1,2020,27,1,0,AUS,DEN
2013,6,17,1,WN,1010,-1,0,1455,-14,0,0,AUS,EWR
2013,6,17,1,WN,1345,27,1,1735,9,0,0,AUS,FLL
2013,6,17,1,WN,1830,1,0,1925,-8,0,0,AUS,HOU
2013,6,17,1,WN,1615,11,0,1710,-3,0,0,AUS,HOU
2013,6,17,1,WN,1735,17,1,1830,2,0,0,AUS,HOU
2013,6,17,1,WN,1110,34,1,1200,29,1,0,AUS,HOU
2013,6,17,1,WN,630,-1,0,720,-7,0,0,AUS,HOU
2013,6,17,1,WN,610,-3,0,655,-2,0,0,AUS,LAS
2013,6,17,1,WN,2010,50,1,2055,49,1,0,AUS,LAS
2013,6,17,1,WN,1400,19,1,1450,13,0,0,AUS,LAS
2013,6,17,1,WN,625,-3,0,725,3,0,0,AUS,LAX
2013,6,17,1,WN,1740,21,1,1850,22,1,0,AUS,LAX
2013,6,17,1,WN,945,0,0,1325,6,0,0,AUS,MCO
2013,6,17,1,WN,1725,2,0,2100,27,1,0,AUS,MCO
2013,6,17,1,WN,1420,0,0,1650,-8,0,0,AUS,MDW
2013,6,17,1,WN,1715,226,1,1945,212,1,0,AUS,MDW
2013,6,17,1,WN,530,-3,0,805,-12,0,0,AUS,MDW
2013,6,17,1,WN,1725,-2,0,1910,5,0,0,AUS,OAK
2013,6,17,1,WN,1525,12,0,1720,13,0,0,AUS,PDX
2013,6,17,1,WN,800,-7,0,820,-9,0,0,AUS,PHX
2013,6,17,1,WN,1340,6,0,1400,14,0,0,AUS,PHX
2013,6,17,1,WN,1855,0,0,1915,-3,0,0,AUS,PHX
2013,6,17,1,WN,2005,38,1,2025,30,1,0,AUS,PHX
2013,6,17,1,WN,945,-4,0,1040,-6,0,0,AUS,SAN
2013,6,17,1,WN,2045,44,1,2130,49,1,0,AUS,SAN
2013,6,17,1,WN,635,-1,0,810,10,0,0,AUS,SJC
2013,6,17,1,WN,1900,-1,0,2035,9,0,0,AUS,SJC
2013,6,17,1,WN,1310,0,0,1630,-7,0,0,AUS,TPA
2013,6,17,1,WN,705,1,0,815,-8,0,0,BDL,BWI
2013,6,17,1,WN,905,-1,0,1010,0,0,0,BDL,BWI
2013,6,17,1,WN,1510,44,1,1620,38,1,0,BDL,BWI
2013,6,17,1,WN,1140,8,0,1250,1,0,0,BDL,BWI
2013,6,17,1,WN,1635,1,0,1745,33,1,0,BDL,BWI
2013,6,17,1,WN,1340,75,1,1450,76,1,0,BDL,BWI
2013,6,17,1,WN,600,-2,0,715,7,0,0,BDL,BWI
2013,6,17,1,WN,1820,40,1,1940,56,1,0,BDL,BWI
2013,6,17,1,WN,850,13,0,1105,36,1,0,BDL,DEN
2013,6,17,1,WN,1125,26,1,1425,30,1,0,BDL,FLL
2013,6,17,1,WN,1520,25,1,1800,28,1,0,BDL,LAS
2013,6,17,1,WN,1645,21,1,1935,9,0,0,BDL,MCO
2013,6,17,1,WN,645,20,1,930,22,1,0,BDL,MCO
2013,6,17,1,WN,1425,-2,0,1710,-5,0,0,BDL,MCO
2013,6,17,1,WN,1205,-3,0,1320,1,0,0,BDL,MDW
2013,6,17,1,WN,1755,314,1,1915,313,1,0,BDL,MDW
2013,6,17,1,WN,605,-1,0,730,9,0,0,BDL,MDW
2013,6,17,1,WN,1230,15,1,1525,5,0,0,BDL,TPA
2013,6,17,1,WN,630,-4,0,920,-11,0,0,BDL,TPA
2013,6,17,1,WN,1500,24,1,1705,23,1,0,BNA,AUS
2013,6,17,1,WN,715,0,0,915,-4,0,0,BNA,AUS
2013,6,17,1,WN,1515,0,0,1845,26,1,0,BNA,BOS
2013,6,17,1,WN,1030,5,0,1400,-3,0,0,BNA,BOS
2013,6,17,1,WN,1835,11,0,2115,6,0,0,BNA,BWI
2013,6,17,1,WN,1440,2,0,1725,-14,0,0,BNA,BWI
2013,6,17,1,WN,615,0,0,900,-15,0,0,BNA,BWI
2013,6,17,1,WN,1005,28,1,1250,19,1,0,BNA,BWI
2013,6,17,1,WN,905,20,1,1145,9,0,0,BNA,BWI
2013,6,17,1,WN,1305,-1,0,1550,-14,0,0,BNA,BWI
2013,6,17,1,WN,2010,40,1,2235,25,1,0,BNA,CLE
2013,6,17,1,WN,1035,-4,0,1300,-8,0,0,BNA,CLE
2013,6,17,1,WN,2010,26,1,2220,16,1,0,BNA,CMH
2013,6,17,1,WN,1035,-4,0,1245,-2,0,0,BNA,CMH
2013,6,17,1,WN,1925,32,1,2115,18,1,0,BNA,DEN
2013,6,17,1,WN,1235,8,0,1415,15,1,0,BNA,DEN
2013,6,17,1,WN,1520,3,0,1705,-3,0,0,BNA,DEN
2013,6,17,1,WN,605,3,0,745,7,0,0,BNA,DEN
2013,6,17,1,WN,2010,143,1,2240,128,1,0,BNA,DTW
2013,6,17,1,WN,1035,-5,0,1310,-3,0,0,BNA,DTW
2013,6,17,1,WN,1205,3,0,1520,-15,0,0,BNA,EWR
2013,6,17,1,WN,1935,9,0,2255,-4,0,0,BNA,EWR
2013,6,17,1,WN,755,-5,0,1100,-10,0,0,BNA,FLL
2013,6,17,1,WN,1835,35,1,2140,29,1,0,BNA,FLL
2013,6,17,1,WN,935,58,1,1130,54,1,0,BNA,HOU
2013,6,17,1,WN,1535,0,0,1730,4,0,0,BNA,HOU
2013,6,17,1,WN,1935,0,0,2125,12,0,0,BNA,HOU
2013,6,17,1,WN,620,-1,0,810,2,0,0,BNA,HOU
2013,6,17,1,WN,1835,2,0,2100,-3,0,0,BNA,JAX
2013,6,17,1,WN,755,1,0,1020,7,0,0,BNA,JAX
2013,6,17,1,WN,1510,48,1,1735,42,1,0,BNA,JAX
2013,6,17,1,WN,1210,-5,0,1435,-9,0,0,BNA,JAX
2013,6,17,1,WN,1345,-7,0,1535,-4,0,0,BNA,LAS
2013,6,17,1,WN,1705,30,1,1900,31,1,0,BNA,LAS
2013,6,17,1,WN,820,382,1,1005,397,1,0,BNA,LAS
2013,6,17,1,WN,955,-1,0,1210,2,0,0,BNA,LAX
2013,6,17,1,WN,1850,13,0,2110,15,1,0,BNA,LAX
2013,6,17,1,WN,1355,15,1,1710,-5,0,0,BNA,LGA
2013,6,17,1,WN,715,-2,0,1030,-22,0,0,BNA,LGA
2013,6,17,1,WN,1420,15,1,1555,18,1,0,BNA,MCI
2013,6,17,1,WN,840,-1,0,1015,-8,0,0,BNA,MCI
2013,6,17,1,WN,1850,7,0,2020,7,0,0,BNA,MCI
2013,6,17,1,WN,1630,27,1,1805,19,1,0,BNA,MCI
2013,6,17,1,WN,1915,22,1,2205,15,1,0,BNA,MCO
2013,6,17,1,WN,1735,3,0,2025,-4,0,0,BNA,MCO
2013,6,17,1,WN,600,-1,0,845,-1,0,0,BNA,MCO
2013,6,17,1,WN,935,9,0,1225,0,0,0,BNA,MCO
2013,6,17,1,WN,1350,3,0,1640,-9,0,0,BNA,MCO
2013,6,17,1,WN,1525,23,1,1650,33,1,0,BNA,MDW
2013,6,17,1,WN,640,-4,0,810,-10,0,0,BNA,MDW
2013,6,17,1,WN,1945,3,0,2115,19,1,0,BNA,MDW
2013,6,17,1,WN,2015,6,0,2140,12,0,0,BNA,MDW
2013,6,17,1,WN,930,0,0,1055,-12,0,0,BNA,MDW
2013,6,17,1,WN,1035,0,0,1200,-1,0,0,BNA,MDW
2013,6,17,1,WN,1305,-2,0,1430,-6,0,0,BNA,MDW
2013,6,17,1,WN,1840,-1,0,2005,34,1,0,BNA,MDW
2013,6,17,1,WN,1835,191,1,2000,183,1,0,BNA,MSY
2013,6,17,1,WN,755,1,0,920,-6,0,0,BNA,MSY
2013,6,17,1,WN,915,7,0,1040,-2,0,0,BNA,MSY
2013,6,17,1,WN,1305,-3,0,1435,-16,0,0,BNA,MSY
2013,6,17,1,WN,2020,60,1,2300,47,1,0,BNA,ORF
2013,6,17,1,WN,2030,44,1,2325,35,1,0,BNA,PHL
2013,6,17,1,WN,905,5,0,1200,-2,0,0,BNA,PHL
2013,6,17,1,WN,920,-4,0,1050,0,0,0,BNA,PHX
2013,6,17,1,WN,2000,26,1,2130,33,1,0,BNA,PHX
2013,6,17,1,WN,1450,122,1,1625,129,1,0,BNA,PHX
2013,6,17,1,WN,1235,12,0,1505,-1,0,0,BNA,RDU
2013,6,17,1,WN,1705,6,0,1935,-5,0,0,BNA,RDU
2013,6,17,1,WN,955,23,1,1225,10,0,0,BNA,RDU
2013,6,17,1,WN,800,-2,0,1025,-6,0,0,BNA,RDU
2013,6,17,1,WN,1540,60,1,1750,65,1,0,BNA,SAN
2013,6,17,1,WN,745,-3,0,950,2,0,0,BNA,SAN
2013,6,17,1,WN,905,-5,0,1115,-6,0,0,BNA,SAT
2013,6,17,1,WN,1655,8,0,1910,-5,0,0,BNA,SAT
2013,6,17,1,WN,1225,6,0,1510,7,0,0,BNA,SEA
2013,6,17,1,WN,1710,1,0,1815,-2,0,0,BNA,STL
2013,6,17,1,WN,630,0,0,730,-2,0,0,BNA,STL
2013,6,17,1,WN,755,-3,0,1040,-10,0,0,BNA,TPA
2013,6,17,1,WN,1835,22,1,2115,22,1,0,BNA,TPA
2013,6,17,1,WN,1515,72,1,1800,59,1,0,BNA,TPA
2013,6,17,1,WN,1135,2,0,1420,-6,0,0,BNA,TPA
2013,6,17,1,WN,730,-3,0,905,5,0,0,BOS,BNA
2013,6,17,1,WN,1250,11,0,1425,17,1,0,BOS,BNA
2013,6,17,1,WN,1240,-1,0,1405,-6,0,0,BOS,BWI
2013,6,17,1,WN,2050,51,1,2220,47,1,0,BOS,BWI
2013,6,17,1,WN,920,2,0,1050,-9,0,0,BOS,BWI
2013,6,17,1,WN,550,-1,0,725,-13,0,0,BOS,BWI
2013,6,17,1,WN,710,-3,0,845,8,0,0,BOS,BWI
2013,6,17,1,WN,1445,18,1,1620,11,0,0,BOS,BWI
2013,6,17,1,WN,1140,0,0,1305,-1,0,0,BOS,BWI
2013,6,17,1,WN,1800,51,1,1940,48,1,0,BOS,BWI
2013,6,17,1,WN,1800,47,1,2035,66,1,0,BOS,DEN
2013,6,17,1,WN,1120,1,0,1400,16,1,0,BOS,DEN
2013,6,17,1,WN,1335,5,0,1635,13,0,0,BOS,HOU
2013,6,17,1,WN,810,-2,0,1025,23,1,0,BOS,MCI
2013,6,17,1,WN,1700,8,0,1915,51,1,0,BOS,MCI
2013,6,17,1,WN,1430,12,0,1615,10,0,0,BOS,MDW
2013,6,17,1,WN,1735,177,1,1915,199,1,0,BOS,MDW
2013,6,17,1,WN,2105,54,1,2235,91,1,0,BOS,MDW
2013,6,17,1,WN,555,-2,0,735,1,0,0,BOS,MDW
2013,6,17,1,WN,1125,-3,0,1300,-7,0,0,BOS,MDW
2013,6,17,1,WN,1910,34,1,2050,31,1,0,BOS,MKE
2013,6,17,1,WN,1405,0,0,1535,14,0,0,BOS,MKE
2013,6,17,1,WN,645,-3,0,820,-6,0,0,BOS,MKE
2013,6,17,1,WN,645,-3,0,850,-1,0,0,BOS,STL
2013,6,17,1,WN,1815,119,1,2020,133,1,0,BOS,STL
2013,6,17,1,WN,1410,270,1,1610,312,1,0,BOS,STL
2013,6,17,1,WN,1855,-2,0,2000,-11,0,0,BUF,BWI
2013,6,17,1,WN,1045,1,0,1150,-4,0,0,BUF,BWI
2013,6,17,1,WN,615,-3,0,725,-8,0,0,BUF,BWI
2013,6,17,1,WN,1200,258,1,1305,249,1,0,BUF,BWI
2013,6,17,1,WN,900,74,1,1010,62,1,0,BUF,BWI
2013,6,17,1,WN,1610,-1,0,1720,-11,0,0,BUF,BWI
2013,6,17,1,WN,1700,3,0,1815,-9,0,0,BUF,BWI
2013,6,17,1,WN,1650,2,0,1845,4,0,0,BUF,LAS
2013,6,17,1,WN,835,1,0,1025,7,0,0,BUF,LAS
2013,6,17,1,WN,705,0,0,935,-12,0,0,BUF,MCO
2013,6,17,1,WN,1550,1,0,1830,2,0,0,BUF,MCO
2013,6,17,1,WN,1120,2,0,1155,-4,0,0,BUF,MDW
2013,6,17,1,WN,650,-5,0,730,2,0,0,BUF,MDW
2013,6,17,1,WN,1840,-2,0,1915,-1,0,0,BUF,MDW
2013,6,17,1,WN,1310,0,0,1345,3,0,0,BUF,MDW
2013,6,17,1,WN,750,2,0,920,22,1,0,BUF,PHX
2013,6,17,1,WN,740,-4,0,1020,-15,0,0,BUF,TPA
2013,6,17,1,WN,1105,24,1,1415,20,1,0,BUR,DEN
2013,6,17,1,WN,1640,32,1,1950,21,1,0,BUR,DEN
2013,6,17,1,WN,1545,52,1,1650,44,1,0,BUR,LAS
2013,6,17,1,WN,2140,31,1,2240,27,1,0,BUR,LAS
2013,6,17,1,WN,1920,1,0,2030,5,0,0,BUR,LAS
2013,6,17,1,WN,800,0,0,900,-2,0,0,BUR,LAS
2013,6,17,1,WN,1155,2,0,1255,-6,0,0,BUR,LAS
2013,6,17,1,WN,950,-2,0,1050,-4,0,0,BUR,LAS
2013,6,17,1,WN,850,1,0,955,-6,0,0,BUR,LAS
